id	file	ncbi_taxid	kingdom	phylum	class	order	family	genus	species
MGYG000001319	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001319.xml.gz	1263062	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio crossotus
MGYG000001322	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001322.xml.gz	411471	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Subdoligranulum	Subdoligranulum variabile
MGYG000001324	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001324.xml.gz	2663009	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium pseudoperiodonticum
MGYG000001325	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001325.xml.gz	134605	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium equinum
MGYG000001326	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001326.xml.gz	457405	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum
MGYG000001327	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001327.xml.gz	861	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium ulcerans
MGYG000001328	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001328.xml.gz	1559	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium tertium
MGYG000001329	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001329.xml.gz	95150	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter rappini
MGYG000001330	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001330.xml.gz	157268	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter winghamensis
MGYG000001331	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001331.xml.gz	847	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter formigenes
MGYG000001335	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001335.xml.gz	227945	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus ultunensis
MGYG000001337	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001337.xml.gz	817	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
MGYG000001339	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001339.xml.gz	592015	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Acetomicrobium	Acetomicrobium hydrogeniformans
MGYG000001340	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001340.xml.gz	1249	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella paramesenteroides
MGYG000001341	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001341.xml.gz	203120	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc mesenteroides
MGYG000001342	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001342.xml.gz	467705	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gordonii
MGYG000001343	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001343.xml.gz	472	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
MGYG000001344	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001344.xml.gz	575589	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter radioresistens
MGYG000001345	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001345.xml.gz	2292955	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
MGYG000001346	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001346.xml.gz	1235787	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
MGYG000001347	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001347.xml.gz	469604	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum
MGYG000001348	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001348.xml.gz	123841	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter canadensis
MGYG000001349	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001349.xml.gz	29466	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula
MGYG000001350	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001350.xml.gz	469621	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium periodonticum
MGYG000001351	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001351.xml.gz	636	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Edwardsiella	Edwardsiella tarda
MGYG000001353	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001353.xml.gz	411903	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
MGYG000001354	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001354.xml.gz	473819	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium dentium
MGYG000001355	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001355.xml.gz	879306	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus hydrogenalis
MGYG000001356	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001356.xml.gz	2610895	Bacteria	Firmicutes	Clostridia	Eubacteriales		Flintibacter	
MGYG000001357	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001357.xml.gz	544405	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori
MGYG000001358	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001358.xml.gz	28080	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter upsaliensis
MGYG000001360	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001360.xml.gz	228604	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella salivae
MGYG000001362	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001362.xml.gz	1328	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus
MGYG000001363	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001363.xml.gz	1335	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus equinus
MGYG000001365	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001365.xml.gz	626940	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium succinatutens
MGYG000001366	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001366.xml.gz	762983	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinatimonas	Succinatimonas hippei
MGYG000001369	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001369.xml.gz	1585	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus delbrueckii
MGYG000001370	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001370.xml.gz	763034	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fluxus
MGYG000001371	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001371.xml.gz	481743	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
MGYG000001372	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001372.xml.gz	454155	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	Paraprevotella xylaniphila
MGYG000001375	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001375.xml.gz	1161942	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus champanellensis
MGYG000001376	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001376.xml.gz	742766	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas gadei
MGYG000001377	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001377.xml.gz	742767	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas mossii
MGYG000001378	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001378.xml.gz	469590	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
MGYG000001381	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001381.xml.gz	997348	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria macacae
MGYG000001382	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001382.xml.gz	626935	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella tanakaei
MGYG000001383	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001383.xml.gz	928328	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus iners
MGYG000001384	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001384.xml.gz	54061	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	
MGYG000001385	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001385.xml.gz	626932	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes indistinctus
MGYG000001388	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001388.xml.gz	537010	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense
MGYG000001390	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001390.xml.gz	1479	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus smithii
MGYG000001392	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001392.xml.gz	199	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus
MGYG000001393	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001393.xml.gz	1002364	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia alvei
MGYG000001394	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001394.xml.gz	158877	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Yokenella	Yokenella regensburgei
MGYG000001397	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001397.xml.gz	278064	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	
MGYG000001399	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001399.xml.gz	742817	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	Odoribacter laneus
MGYG000001403	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001403.xml.gz	946235	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	Oceanobacillus massiliensis
MGYG000001406.1	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001406.1.xml.gz	1033739	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Kurthia	Kurthia massiliensis
MGYG000001407	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001407.xml.gz	1465809	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium senegalense
MGYG000001408	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001408.xml.gz	1033736	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium senegalense
MGYG000001409	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001409.xml.gz	742818	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia	Slackia piriformis
MGYG000001410	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001410.xml.gz	1981025	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	
MGYG000001412	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001412.xml.gz	1034347	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Robertmurraya	Bacillus massiliosenegalensis
MGYG000001414	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001414.xml.gz	1472765	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus obesi
MGYG000001415	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001415.xml.gz	2585118	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes communis
MGYG000001416	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001416.xml.gz	1465811	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Cellulomonadaceae	Cellulomonas	Cellulomonas massiliensis
MGYG000001417	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001417.xml.gz	1465823	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	Noviherbaspirillum massiliense
MGYG000001418	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001418.xml.gz	1033730	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Nocardioidaceae	Aeromicrobium	Aeromicrobium massiliense
MGYG000001419	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001419.xml.gz	1095772	Bacteria	Actinobacteria	Actinomycetia	Micrococcales		Timonella	Timonella senegalensis
MGYG000001420	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001420.xml.gz	1872444	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
MGYG000001421	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001421.xml.gz	1034346	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Dielma	Dielma fastidiosa
MGYG000001422	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001422.xml.gz	626931	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides oleiciplenus
MGYG000001423	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001423.xml.gz	545697	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium celatum
MGYG000001424	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001424.xml.gz	1033733	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus senegalensis
MGYG000001425	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001425.xml.gz	1033744	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus senegalensis
MGYG000001426	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001426.xml.gz	1485952	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Metakosakonia	Metakosakonia massiliensis
MGYG000001429	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001429.xml.gz	1872444	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
MGYG000004056	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000004056.xml.gz	1872444	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
MGYG000001430	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001430.xml.gz	1468449	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania massiliensis
MGYG000001431	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001431.xml.gz	210	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori
MGYG000001432	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001432.xml.gz	213	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter cinaedi
MGYG000001433	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001433.xml.gz	291644	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides salyersiae
MGYG000001434	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001434.xml.gz	1121128	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Butyricicoccus	Butyricicoccus pullicaecorum
MGYG000001435	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001435.xml.gz	1739291	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
MGYG000001438	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001438.xml.gz	1078085	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Paenisporosarcina	
MGYG000001440	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001440.xml.gz	1120921	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus intestini
MGYG000001442	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001442.xml.gz	1203590	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
MGYG000001443	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001443.xml.gz	1888	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces albus
MGYG000001444	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001444.xml.gz	1926307	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	
MGYG000001445	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001445.xml.gz	2545798	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea	
MGYG000001447	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001447.xml.gz	1073367	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella oralis
MGYG000001450	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001450.xml.gz	1232429	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Nesterenkonia	Nesterenkonia massiliensis
MGYG000001451	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001451.xml.gz	1274374	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus antibioticophila
MGYG000001453	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001453.xml.gz	649747	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Aneurinibacillus	Aneurinibacillus aneurinilyticus
MGYG000001455.1	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001455.1.xml.gz	39483	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides
MGYG000001457	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001457.xml.gz	1203578	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
MGYG000001458	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001458.xml.gz	2759680	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium	
MGYG000001459	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001459.xml.gz	525283	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum
MGYG000001461	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001461.xml.gz	1347393	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides neonati
MGYG000001462	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001462.xml.gz	398626	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter macacae
MGYG000001463	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001463.xml.gz	1357399	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter canis
MGYG000001464	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001464.xml.gz	1316587	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum
MGYG000001465	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001465.xml.gz	2675153	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	
MGYG000001466	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001466.xml.gz	126385	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia alcalifaciens
MGYG000001467	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001467.xml.gz	1414721	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium jeddahense
