id	lineage	assembly	file	kingdom	phylum	class	order	family	genus	species
MGYG000001227	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900541745	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001227.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001227.xml.gz	d__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	s__Collinsella sp900541745
MGYG000001230	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp900542875	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001230.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001230.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Eubacterium_R	s__Eubacterium_R sp900542875
MGYG000001232	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptacetobacter;s__Peptacetobacter sp900550335	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001232.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001232.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Peptostreptococcales	f__Peptostreptococcaceae	g__Peptacetobacter	s__Peptacetobacter sp900550335
MGYG000001234	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus sp900759325	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001234.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001234.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Peptostreptococcales	f__Peptostreptococcaceae	g__Peptostreptococcus	s__Peptostreptococcus sp900759325
MGYG000001236	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella bouchesdurhonensis	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001236.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001236.xml.gz	d__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	s__Collinsella bouchesdurhonensis
MGYG000001246	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp900541315	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001246.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001246.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Enterocloster	s__Enterocloster sp900541315
MGYG000001247	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__UMGS1370 sp900542035	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001247.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001247.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__UMGS1370	s__UMGS1370 sp900542035
MGYG000001248	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp900543165	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001248.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001248.xml.gz	d__Bacteria	p__Firmicutes_C	c__Negativicutes	o__Veillonellales	f__Dialisteraceae	g__Dialister	s__Dialister sp900543165
MGYG000001254	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__TF01-11 sp900759665	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001254.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001254.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__TF01-11	s__TF01-11 sp900759665
MGYG000001255	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_F	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001255.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001255.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__Faecalibacterium prausnitzii_F
MGYG000001258	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia sp902373285	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001258.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001258.xml.gz	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Rothia	s__Rothia sp902373285
MGYG000001259	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Succiniclasticum;s__Succiniclasticum sp900316935	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001259.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001259.xml.gz	d__Bacteria	p__Firmicutes_C	c__Negativicutes	o__Acidaminococcales	f__Acidaminococcaceae	g__Succiniclasticum	s__Succiniclasticum sp900316935
MGYG000001261	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp903900155	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001261.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001261.xml.gz	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Caulobacter	s__Caulobacter sp903900155
MGYG000001262	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas ginsenosidimutans	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001262.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001262.xml.gz	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__Sphingomonas ginsenosidimutans
MGYG000001263	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Acidovorax;s__Acidovorax sp000302535	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001263.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001263.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Acidovorax	s__Acidovorax sp000302535
MGYG000001266	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Atlantibacter;s__Atlantibacter hermannii	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001266.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001266.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Atlantibacter	s__Atlantibacter hermannii
MGYG000001269	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia mucilaginosa	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001269.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001269.xml.gz	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Rothia	s__Rothia mucilaginosa
MGYG000001271	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__UBA644;g__UBA644;s__UBA644 sp002299265	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001271.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001271.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__UBA644	g__UBA644	s__UBA644 sp002299265
MGYG000001273	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp902373435	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001273.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001273.xml.gz	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia	s__Pauljensenia sp902373435
MGYG000001275	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp900321585	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001275.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001275.xml.gz	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__CAG-485	s__CAG-485 sp900321585
MGYG000001277	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila sp902373525	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001277.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001277.xml.gz	d__Bacteria	p__Desulfobacterota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	s__Bilophila sp902373525
MGYG000001279	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fulva	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001279.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001279.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas_E	s__Pseudomonas_E fulva
MGYG000001283	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Scardovia;s__Scardovia wiggsiae	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001283.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001283.xml.gz	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Bifidobacteriaceae	g__Scardovia	s__Scardovia wiggsiae
MGYG000001286	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1872;s__UMGS1872 sp902373635	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001286.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001286.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UMGS1872	s__UMGS1872 sp902373635
MGYG000001287	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_G	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001287.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001287.xml.gz	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Bifidobacteriaceae	g__Bifidobacterium	s__Bifidobacterium vaginale_G
MGYG000001288	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001288.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001288.xml.gz	d__Bacteria	p__Firmicutes_C	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	g__Veillonella	s__Veillonella dispar
MGYG000001289	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp900543065	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001289.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001289.xml.gz	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus sp900543065
MGYG000001291	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Finegoldia;s__Finegoldia magna_H	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001291.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001291.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Tissierellales	f__Peptoniphilaceae	g__Finegoldia	s__Finegoldia magna_H
MGYG000001292	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium infantis	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001292.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001292.xml.gz	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Bifidobacteriaceae	g__Bifidobacterium	s__Bifidobacterium infantis
MGYG000001293	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus rhamnosus	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001293.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001293.xml.gz	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lacticaseibacillus	s__Lacticaseibacillus rhamnosus
MGYG000001294	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001294.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001294.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Parasutterella	s__Parasutterella excrementihominis
MGYG000001295	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio fairfieldensis	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001295.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001295.xml.gz	d__Bacteria	p__Desulfobacterota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio	s__Desulfovibrio fairfieldensis
MGYG000001296	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__Pediococcus acidilactici	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001296.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001296.xml.gz	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Pediococcus	s__Pediococcus acidilactici
MGYG000001297	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001297.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001297.xml.gz	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Campylobacteraceae	g__Campylobacter_D	s__Campylobacter_D coli
MGYG000001298	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Listeria;s__Listeria grayi	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001298.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001298.xml.gz	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Listeria	s__Listeria grayi
MGYG000001299	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Amedibacillus;s__Amedibacillus dolichus	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001299.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001299.xml.gz	d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Amedibacillus	s__Amedibacillus dolichus
MGYG000001300	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001300.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001300.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__Faecalibacterium prausnitzii
MGYG000001301	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas micra	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001301.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001301.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Tissierellales	f__Peptoniphilaceae	g__Parvimonas	s__Parvimonas micra
MGYG000001302.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001302.1.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001302.1.xml.gz	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	s__Alistipes putredinis
MGYG000001303	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_AP;s__Clostridium_AP scindens	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001303.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001303.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Clostridium_AP	s__Clostridium_AP scindens
MGYG000001304	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium spiroforme	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001304.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001304.xml.gz	d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	g__Erysipelatoclostridium	s__Erysipelatoclostridium spiroforme
MGYG000001305	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__Anaerofustis;s__Anaerofustis stercorihominis	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001305.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001305.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Eubacteriales	f__Anaerofustaceae	g__Anaerofustis	s__Anaerofustis stercorihominis
MGYG000001306	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001306.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001306.xml.gz	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Phocaeicola	s__Phocaeicola coprocola
MGYG000001307	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia stuartii	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001307.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001307.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Providencia	s__Providencia stuartii
MGYG000001308	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus infantarius	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001308.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001308.xml.gz	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus infantarius
MGYG000001309	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_F;s__Clostridium_F botulinum_A	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001309.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001309.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium_F	s__Clostridium_F botulinum_A
MGYG000001310	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001310.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001310.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Mediterraneibacter	s__Mediterraneibacter lactaris
MGYG000001311	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000155435	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001311.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001311.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Enterocloster	s__Enterocloster sp000155435
MGYG000001312	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D pullorum	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001312.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001312.xml.gz	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_D	s__Helicobacter_D pullorum
MGYG000001313	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001313.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001313.xml.gz	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides eggerthii
MGYG000001315	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001315.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001315.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Bariatricus	s__Bariatricus comes
MGYG000001316	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella multacida	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001316.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001316.xml.gz	d__Bacteria	p__Firmicutes_C	c__Negativicutes	o__Selenomonadales	f__Selenomonadaceae	g__Mitsuokella	s__Mitsuokella multacida
MGYG000001317	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter portucalensis_A	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001317.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001317.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Citrobacter	s__Citrobacter portucalensis_A
MGYG000001318	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cancerogenus	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000001318.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001318.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__Enterobacter cancerogenus
